ID_Venta,ID_Producto,ID_Cliente,Fecha_Venta,Cantidad,Precio_Unitario
2870,137,86,2023-01-08,1,683.25
1115,109,208,2022-09-25,3,1163.85
10657,127,87,2023-07-10,4,0.0
2909,150,579,2021-06-08,2,88.87
3688,133,221,2023-12-05,3,-97.29894382336788
776,122,107,2022-03-15,1,879.2
10633,155,326,2023-06-29,3,-42.99697891859507
1126,142,786,2022-05-16,3,667.12
745,133,210,2023-01-23,5,256.19
10,134,696,2022-10-14,2,6300.948625950995
11608,153,136,2022-07-04,422,45.89
9583,139,353,2022-04-17,5,324.93
9752,156,21,2022-08-13,4,522.56
26,109,13,2021-11-27,4,1201.51
10317,113,483,2021-01-09,3,768.9
2358,152,811,2021-12-05,2,108.68
6653,159,116,2023-08-16,2,402.11
4805,115,270,2023-05-31,1,270.0
4153,143,815,2021-06-25,4,359.19
4768,139,739,2023-12-26,2,321.88
2614,125,432,2023-02-14,3,-32.54920408749598
7214,141,1678,2023-10-21,1,645.54
6096,148,801,2023-11-19,408,204.07
11821,131,333,2023-11-17,5,427.3
11149,131,684,2023-05-25,-1,397.9
4628,124,598,2022-07-27,2,416.46
8514,122,541,2023-11-23,1,836.29
10791,141,243,2023-12-14,2,685.54
11016,123,786,2023-01-07,1,351.18
11832,119,435,2023-05-27,5,595.66
8247,117,133,2023-06-06,373,609.74
2553,127,776,2021-09-12,2,352.01
8450,155,80,2023-04-19,4,94.08
9458,161,1550,2022-01-05,4,482.44
2744,138,62,2023-01-26,3,406.2
7024,122,50,2023-01-22,1,0.0
11974,162,154,2023-02-18,-1,329.57
1882,162,697,2023-02-08,3,-38.64754486456347
1619,139,670,2023-04-13,2,9068.421698510816
6184,163,175,2023-02-16,1,424.72
11922,149,797,2023-05-18,1,139.15
11304,125,187,2021-10-10,2,380.27
11667,142,621,2021-10-14,2,8654.406623547142
7355,138,184,2022-04-23,5,431.14
6336,138,698,2022-07-10,5,493.58
3685,106,273,2021-08-12,4,888.18
1602,9764,481,2023-07-16,4,1163.22
2461,118,105,2023-10-21,3,638.61
9949,102,309,2021-11-17,3,1298.8
9648,104,270,2022-07-25,4,759.17
2325,127,395,2023-06-13,5,385.23
7002,140,66,2023-11-26,4,340.03
7767,143,314,2024-01-21,3,0.0
5643,134,179,2023-11-22,765,301.4
3794,145,12,2022-01-30,5,101.25
12090,124,112,2023-05-04,1,495.88
10984,116,227,2023-02-27,1,920.73
11953,139,779,2023-12-26,4,313.79
6230,123,294,2023-09-16,5,319.81
3168,102,817,2021-12-28,3,1325.04
6304,108,662,2023-10-01,1,1020.74
11380,113,563,2023-07-28,1,860.95
1578,145,546,2024-01-11,5,123.28
3022,104,684,2023-10-26,1,670.37
3858,141,751,2022-07-11,996,694.38
6375,140,507,2023-10-20,2,312.23
11837,116,191,2023-10-16,1,904.1
11430,163,609,2023-06-24,3,590.84
7610,145,395,2023-10-17,2,116.98
10668,133,339,2023-10-08,3,277.93
2895,156,65,2023-03-22,1,-86.48486937956253
7500,109,154,2023-04-02,4,1078.88
741,135,655,2022-01-10,5,
5346,153,486,2022-09-06,4,44.29
3651,122,578,2021-02-26,3,743.42
2076,124,612,2023-09-04,5,456.98
5070,131,739,2023-06-19,2,471.55
2586,115,642,2023-12-27,5,281.1
589,120,679,2023-03-03,787,852.78
3074,151,499,2023-01-30,5,135.42
132,152,631,2021-03-07,4,105.3
10089,107,108,2024-01-30,3,
3594,155,395,2022-05-10,5,0.0
1306,147,119,2025-13-45,454,-80.76716033249497
6753,147,435,2021-06-13,3,183.48
900,135,610,2023-12-22,4,722.55
8066,134,238,2021-06-12,2,346.03
6548,132,634,2021-12-09,1,377.42
6973,105,565,2021-10-25,5,1306.84
7623,132,370,2023-08-18,2,368.23
9952,148,131,2021-10-20,3,255.85
9878,109,823,2023-06-11,4,1122.37
11865,163,726,2022-06-30,4,473.9
1420,144,348,2023-09-14,2,469.97
7364,122,422,2022-05-06,3,829.36
11565,142,667,2023-03-01,1,776.77
8639,109,540,2022-10-15,5,1217.98
7625,105,56,2023-03-28,5,43004.891165862085
4037,139,68,2022-01-06,1,272.75
9855,102,414,20210528,1,1189.89
4506,108,610,2022-05-25,4,1145.39
3592,140,58,2022-10-30,2,324.57
7186,125,750,2021-08-05,5,373.75
4970,113,130,2022-01-28,4,813.12
935,120,187,2023-03-27,3,884.58
417,137,799,2022-10-18,2,610.05
5536,140,814,2023-06-28,4,367.17
2368,131,821,2023-04-21,1,393.91
3757,148,79,2021-03-06,3,200.55
9383,127,208,2023-07-19,1,383.32
11992,118,202,2023-08-04,5,668.83
1908,128,222,2021-04-10,4,645.82
1783,111,487,2023-09-11,4,783.24
5316,145,311,20230616,3,116.62
9850,102,184,2022-06-19,4,1235.45
8499,105,447,2023-04-08,4,-52.32812454229729
3919,162,253,2023-03-15,2,336.42
4592,9690,41,2024-01-05,4,
6394,113,290,2023-10-05,1,754.42
1335,114,560,2021-09-05,4,679.09
1146,156,783,2022-12-13,3,490.37
3343,129,51,2023-09-16,2,261.43
546,123,512,2021-02-18,4,-73.04633965788223
7494,108,528,2022-07-24,2,1155.91
9771,131,44,2021-09-07,3,398.54
8798,148,291,2023-02-07,2,
8369,145,709,2022-08-01,3,103.7
249,128,259,2023-05-29,5,-97.13033360187866
5590,131,252,2023-12-22,3,468.79
7126,112,360,2023-08-01,1,804.43
1156,139,719,2023-06-27,1,295.15
3975,127,50,2023-03-15,5,341.2
2462,156,31,2023-06-30,3,511.45
490,154,254,2023-12-26,903,80.14
7421,9257,571,2023-01-19,2,244.45
4916,156,590,12-17-2023,3,435.45
5084,111,322,2022-08-24,1,806.19
8135,131,10,2022-09-21,3,416.41
11788,140,562,2021-10-01,4,304.9
5075,132,718,2021-01-15,2,362.17
4084,137,166,2023-05-19,2,635.57
10742,161,571,2022-08-09,4,
8940,120,304,2022-09-20,5,844.92
9303,142,158,2023-07-06,1,761.88
5378,128,816,2023-02-10,1,
10084,134,304,2023-10-28,5,295.49
3512,123,820,2022-11-15,4,339.44
2473,101,35,2023-07-19,5,1167.0
5016,120,297,2023-11-06,2,815.33
8034,128,58,2023-05-26,2,726.48
3284,136,427,2023-04-06,104,333.37
9009,124,417,2023-10-24,5,450.92
7740,117,546,2023-01-05,2,665.03
5825,163,821,2022-11-21,1,505.91
3219,151,784,2023-09-30,1,183.88
3670,108,454,2022-12-26,4,17736.580039999073
4173,144,466,2022-06-19,2,385.56
8170,148,267,2023-07-01,4,261.44
10333,130,406,2022-07-08,5,274.94
1917,158,597,2023-01-24,5,4689.677175574891
2334,118,602,2021-02-15,5,645.79
9087,143,143,2021-09-01,3,324.24
3655,151,423,2021-01-15,3,120.9
9707,114,153,2023-10-05,2,704.32
12038,142,357,2021-01-28,4,730.98
4362,9897,667,2023-08-14,4,220.27
1030,153,314,20220319,1,49.01
1349,108,529,2023-10-17,1,1024.07
9895,140,416,2023-11-10,1,311.64
10377,158,498,2021-07-01,4,265.23
9420,139,746,2023-03-01,4,300.86
10341,9903,205,2021-10-23,5,237.77
3347,157,740,2023-12-20,4,339.18
9369,138,89,2024-01-14,3,489.15
2672,147,671,2021-08-26,5,171.9
9695,104,235,2022-08-01,4,
9434,128,726,2022-08-13,4,0.0
7590,133,674,2022-07-10,2,266.73
8088,154,528,2023-10-09,1,85.37
1556,153,610,2021-01-25,5,839.2670823687216
7181,108,15,2021-02-17,0,1107.91
7934,154,776,2023-11-19,4,81.37
4266,120,315,2023-01-28,3,864.16
9764,130,795,2022-12-27,5,247.81
1669,159,396,2023-05-13,3,
737,114,470,2023-04-25,4,706.23
3384,101,51,2021-01-12,4,1057.43
10331,111,60,2023-11-26,4,761.22
8685,109,121,2023-07-24,3,1229.54
5776,146,480,2021-03-31,5,55.94
8879,152,803,2023-06-08,4,98.2
2006,117,509,2023-08-08,5,590.34
5021,149,105,2023-12-01,1,178.87
10781,128,1837,2022-09-05,1,
2231,141,353,2022-05-26,5,702.84
10015,101,599,2023-07-05,4,1265.47
10199,108,450,2021-11-22,2,994.63
11903,148,440,2022-07-14,4,217.16
1198,101,588,2023-01-12,4,1174.35
9533,147,84,2023-02-14,0,
3131,127,726,2023-07-04,5,345.84
6935,131,268,2021-05-17,3,412.47
2988,152,224,2021-02-07,4,102.78
9439,149,279,2023-09-30,2,135.88
778,138,352,2023-01-26,0,469.89
10805,119,562,22/01/2023,2,639.77
10460,107,489,2023-03-29,-1,635.33
4080,109,24,2023-12-23,3,1122.95
1075,129,279,2023-08-30,4,235.05
8383,139,23,2021-04-02,5,293.48
10325,101,729,2023-01-10,4,1245.43
6535,125,196,2023-01-19,1,
9310,158,115,2023-08-01,4,275.05
6680,112,408,2023-12-06,5,822.34
4066,106,159,2023-01-08,5,938.1
6788,159,662,2021-05-02,3,445.24
1520,114,223,2022-05-11,4,727.85
1288,162,801,2023-12-20,2,337.99
9642,143,349,2023-04-09,1,333.13
4813,158,397,2021-07-14,2,295.46
5207,106,822,2023-08-16,1,907.73
11958,110,587,2023-03-20,3,727.03
9020,142,806,2023-06-30,3,716.75
5623,161,369,2022-12-26,5,500.99
11390,154,606,2023-11-16,1,90.53
3385,154,552,2023-02-28,4,68.68
11886,119,703,2023-08-26,5,647.42
9658,137,555,2022-08-09,5,637.69
6061,106,545,2023-12-12,1,812.44
3351,159,52,2023-06-25,3,402.52
11867,158,460,2022-08-10,3,407.75
64,131,176,2023-10-06,1,474.63
4074,147,293,2023-10-26,5,192.56
1261,122,208,2021-03-13,1,877.04
2151,101,73,2022-09-08,3,-48.39645689962043
2341,137,673,2024-01-22,3,646.19
10303,114,176,2023-02-28,2,14375.375125170785
10250,109,776,2021-03-30,3,1092.53
1476,146,504,2022-02-02,1,68.03
4665,122,580,2022-12-07,1,859.11
2998,158,292,2023-03-19,1,392.34
5542,101,150,2023-08-18,5,1086.24
6524,111,600,2022-06-09,1,816.03
1356,132,11,2021-10-06,4,381.18
8916,115,683,2023-08-26,5,292.87
10828,139,572,2021-05-12,3,267.21
9662,143,92,2022-07-16,3,371.67
11712,111,371,2023-08-01,5,733.59
9157,153,505,2022-07-18,3,51.54
5095,125,805,2022-12-12,3,352.8
5872,162,581,2023-12-05,2,311.68
5792,120,742,2023-02-17,2,787.87
2840,117,626,2022-12-11,1,614.02
11719,111,583,2022-09-18,4,822.99
7176,159,81,2023-01-29,2,426.88
3554,143,536,2023-09-13,4,373.05
12001,146,694,2023-01-02,5,75.81
6706,154,347,2022-08-02,4,66.96
9631,138,109,2023-03-30,4,429.45
724,107,439,2022-10-01,1,627.49
10013,156,98,2023-03-01,1,506.86
6398,151,421,2023-08-11,4,1522.1256901010954
1799,137,378,2023-08-27,3,609.91
9509,159,499,2023-07-05,5,379.92
3246,131,127,2023-11-23,3,429.18
4460,130,780,2022-06-18,2,
9471,123,229,2022-05-26,3,308.1
9190,129,309,2021-04-17,5,242.52
2900,148,346,2023-05-21,4,224.52
1178,120,116,2023-04-22,5,900.23
625,102,124,2021-10-09,4,1177.62
1648,149,809,2023-07-25,1,152.29
11493,105,104,2023-04-19,2,1300.05
11107,136,797,2021-07-24,2,329.82
6358,112,269,2021-01-20,3,785.68
6054,142,455,2023-02-21,1,696.76
10174,108,318,2023-09-17,1,968.49
4921,115,782,2023-07-17,3,265.53
5834,127,260,2021-10-18,2,369.94
10093,155,109,2023-08-23,2,141.02
6547,141,155,2021-06-28,2,704.28
851,116,105,2023-01-28,4,990.83
4587,106,262,2023-04-30,4,922.43
808,132,670,2021-03-04,2,346.43
10894,118,146,2023-10-04,1,764.67
8420,122,379,2021-04-21,5,728.02
7345,134,687,2023-12-18,2,318.09
4277,120,550,2021-06-19,3,862.42
1608,115,393,2021-09-20,4,255.79
11186,152,782,2023-04-14,-1,107.84
9782,130,536,2022-02-28,4,288.05
2264,104,444,11-23-2023,5,689.71
7415,119,36,2021-10-05,2,607.7
9676,151,375,2023-01-17,2,121.43
7639,128,232,2023-01-24,1,18704.956821936117
6801,132,351,2023-08-09,1,376.71
2593,119,642,2022-02-06,5,582.87
10297,146,669,2023-11-10,3,64.02
6413,162,696,2023-01-11,4,279.76
10754,152,312,2023-09-07,3,128.05
2321,105,212,2022-10-24,2,1226.97
8540,130,85,2021-09-01,4,258.63
7496,108,673,2023-04-08,0,1052.61
3644,133,37,2023-04-06,3,260.44
1391,123,277,2023-12-28,1,365.33
8098,124,96,2022-10-15,3,491.04
1279,124,148,2021-02-01,1,427.94
4039,123,307,2023-07-20,3,323.24
6800,113,474,2023-09-25,4,882.88
4750,129,516,2023-08-30,4,234.22
6194,147,739,21/02/2021,4,185.78
10461,109,645,2022-09-09,3,1246.57
6120,108,86,2023-12-17,1,953.35
11805,119,571,2022-01-07,2,707.19
11730,9427,599,2023-08-21,5,905.98
7569,130,771,2021-09-19,2,271.87
9603,139,416,2023-12-12,2,279.84
12199,135,344,2023-12-27,1,626.84
8449,119,172,2023-08-31,2,619.09
12132,138,47,2024-01-26,3,447.27
11189,108,793,2022-03-24,2,1117.8
4276,117,108,2021-07-25,5,578.79
2885,140,489,2023-08-12,2,330.28
9791,163,169,2023-12-25,3,532.75
7158,159,664,2021-02-21,2,453.03
7932,159,113,2023-10-06,2,364.74
5469,117,297,2021-04-21,1,611.68
4035,102,57,2023-09-15,2,1331.72
11926,125,315,2023-03-23,2,338.65
3820,146,760,2023-02-18,3,68.39
4299,136,595,2023-02-27,2,383.43
4994,163,202,2023-04-30,4,395.27
8702,108,746,2023-09-15,2,1134.55
2828,144,223,2023-07-28,0,460.1
9803,112,519,2023-08-10,1,7501.209873515091
10877,162,297,2023-04-01,1,269.85
5731,118,755,2023-06-20,2,648.24
5865,109,507,2023-04-23,2,1035.22
3147,108,659,2023-11-16,3,997.07
2872,134,276,2022-01-26,2,-68.08612417379092
6850,153,544,2023-12-24,5,53.65
3196,105,267,2023-03-08,1,1321.3
469,104,280,2022-12-01,4,696.25
890,102,692,2022-12-15,5,1160.43
6723,101,197,2023-05-30,1,0.0
8793,134,418,2022-07-16,3,329.77
6191,107,30,2021-09-27,1,591.79
2913,119,284,2022-08-04,3,627.57
10190,163,783,2023-09-14,5,405.34
3040,152,182,2021-05-04,2,122.35
33,105,10,2021-07-26,1,1274.35
11959,154,177,2022-01-31,4,87.51
6275,139,638,2023-09-20,4,302.03
6419,120,11,2021-04-26,1,856.66
555,113,463,2021-05-06,5,-33.693543545531845
8407,129,351,2023-03-25,5,248.6
9003,156,600,2021-02-21,4,634.57
4550,143,635,2023-02-05,4,361.29
1909,118,622,2023-11-18,2,688.85
5923,158,764,2021-03-17,4,357.04
9827,140,666,2021-06-03,3,382.37
4240,101,341,2023-08-26,5,1244.01
11913,163,368,2023-09-09,2,600.9
3158,151,137,2023-01-10,4,146.28
7804,150,727,2022-11-27,2,89.78
10647,148,487,2023-06-26,5,242.73
4175,140,137,2023-10-04,3,380.89
2788,117,266,29/10/2021,4,663.84
10471,127,1523,2021-01-06,1,
5557,155,356,2023-12-07,2,113.46
1947,155,138,2023-05-09,5,129.26
7553,152,129,2021-05-26,4,128.43
11738,117,435,2023-02-16,3,635.84
968,104,49,2022-07-04,3,737.39
10764,135,91,2021-08-17,1,716.98
515,117,626,2023-03-14,5,620.49
3323,140,95,2022-06-25,3,6284.6574761707125
7244,112,656,2022-04-25,-1,823.38
8045,135,83,2021-01-20,1,631.07
4286,120,191,2023-02-20,-1,856.69
2759,150,712,2022-08-13,1,100.85
10712,122,645,2023-01-26,3,803.58
2784,136,590,2023-05-10,3,374.71
3785,151,710,2022-10-17,2,145.64
12155,147,800,2023-01-07,5,184.2
3789,111,43,2025-13-45,3,762.08
11633,135,526,2022-05-28,3,682.34
8072,133,597,2021-12-19,2,268.98
387,123,287,2023-11-03,3,358.39
11506,115,182,2023-08-26,2,278.02
9722,127,263,2022-11-12,2,409.52
324,123,546,2022-07-10,2,348.02
550,162,532,2022-10-15,1,233.94
7680,124,801,2023-09-07,5,440.21
7067,112,485,2021-03-05,5,839.95
11294,156,397,2023-12-21,4,513.42
9977,131,476,2023-10-12,4,448.62
4530,151,107,2023-05-10,5,153.16
9535,137,79,2022-07-10,255,611.03
2531,139,288,2022-12-17,5,6555.995984802263
8327,145,765,2023-05-03,-1,135.04
11082,107,442,2021-09-12,5,619.43
8473,141,220,2022-03-20,4,649.8
1379,104,647,2022-05-03,5,681.99
75,149,384,2023-11-24,4,192.76
10424,151,151,2022-02-16,2,163.29
3043,110,666,2023-12-23,2,728.25
1101,156,749,2021-11-12,2,573.44
3348,107,269,2021-08-26,4,571.59
951,152,562,2023-11-02,3,138.03
10287,113,379,2021-02-14,2,855.08
8782,113,1674,2023-08-07,1,892.36
288,113,766,2021-10-03,5,848.44
6737,148,111,2023-08-17,5,257.1
10281,133,445,2024-01-03,4,266.44
2498,118,332,2023-11-05,3,710.02
11971,129,191,2023-05-12,3,250.78
1750,161,124,2021-08-26,4,487.49
10665,119,229,2023-12-15,2,597.3
6464,135,606,2022-04-27,3,629.89
12156,136,519,19/01/2023,2,333.52
8371,123,47,2023-05-10,5,316.27
7564,133,693,2023-04-13,3,284.07
3632,153,138,2023-09-07,4,36.95
10788,136,735,2023-06-22,3,4288.261182467499
4414,114,724,2023-10-01,2,669.5
2496,127,119,2021-09-25,2,382.61
3640,107,413,2021-12-09,3,615.0
3906,101,548,2022-02-19,515,1153.29
7091,118,7,2023-10-04,4,
11743,163,15,2022-04-25,3,-78.85522099584519
3247,125,385,2023-09-04,3,367.04
10001,137,587,2021-01-05,2,644.5
8281,104,541,2022-11-20,5,644.61
5123,138,246,2023-07-30,2,416.33
10541,113,484,2023-02-17,3,814.16
6862,155,466,2021-04-07,1,137.26
1553,156,328,2023-04-30,2,
1633,148,608,2023-07-27,3,220.77
2601,133,170,2022-04-05,4,236.98
9316,159,607,2023-05-30,2,298.9
2187,142,360,2023-12-26,4,742.75
4908,122,560,2022-09-11,5,810.34
6109,130,85,2023-10-07,3,242.51
6569,104,564,2022-03-14,2,771.11
6905,116,732,2023-07-23,2,999.66
1387,163,68,2023-03-23,3,389.66
3372,155,100,2023-08-01,1,118.8
6334,124,362,2021-05-17,2,448.48
5549,127,541,2023-03-24,386,414.16
9386,112,776,2023-10-19,4,850.66
11518,106,438,2023-03-29,4,789.61
7996,110,576,2021-07-06,0,799.91
9877,161,369,2023-05-24,3,446.64
10164,124,92,2023-11-07,4,0.0
5804,128,500,2023-05-21,0,-35.448045933142296
6360,111,333,2023-06-26,5,725.83
5278,157,27,2022-10-25,5,405.7
675,143,96,04-11-2023,3,322.86
11948,113,146,2023-08-06,4,863.06
2876,117,188,2023-01-24,2,561.13
10919,108,581,2023-05-02,4,974.91
517,142,261,2023-09-07,4,626.54
11509,154,697,2022-08-04,4,81.91
3086,122,5,2025-13-45,4,761.44
8807,115,720,2022-08-29,1,302.83
8544,143,587,2021-09-01,5,350.55
3282,144,467,2024-01-06,2,451.07
9210,157,101,2023-09-13,4,346.57
3842,148,512,2023-08-15,3,193.11
9125,152,723,2021-05-02,3,104.01
7997,111,806,2022-07-30,5,-96.23399325905052
9485,117,677,2024-01-14,5,618.91
8542,144,158,2021-04-02,3,380.75
3813,116,449,2023-05-02,4,1000.34
6848,105,694,2023-02-04,3,1361.33
1714,130,519,2023-12-16,5,0.0
4830,123,505,2023-07-10,5,368.5
125,139,437,2023-02-24,2,301.16
4364,106,573,2021-11-25,4,792.05
7106,138,306,2023-10-01,5,436.94
820,129,758,2021-10-14,2,252.78
7754,141,300,2021-06-13,1,685.67
4309,125,707,2023-03-31,3,338.32
5839,136,447,2023-03-23,0,335.33
6343,148,82,2022-09-24,-1,260.62
2123,154,635,2023-12-09,0,74.09
2917,128,689,2022-05-31,4,640.67
12040,149,504,2023-12-12,4,142.56
2812,112,634,2023-04-29,2,796.87
1063,152,482,2023-03-17,1,-73.03835880354129
5814,108,441,2022-01-12,5,1015.76
8055,130,133,2023-01-04,4,279.9
1581,146,534,2023-12-28,4,76.96
11750,152,290,2021-05-23,5,132.05
2964,133,212,2023-11-14,2,258.74
887,113,370,2023-11-20,1,770.84
5892,161,435,2023-10-05,2,352.18
3070,152,601,2023-08-22,2,113.14
788,150,272,2023-10-16,4,78.48
4271,116,520,2021-07-06,2,875.15
8901,156,328,2023-10-27,3,561.88
6658,144,578,2022-03-06,4,451.15
10231,137,699,2023-05-26,2,600.49
9748,138,200,2023-03-23,2,482.19
4338,139,413,2023-12-26,1,325.71
5503,131,114,2023-09-03,877,397.44
6927,138,57,2023-10-08,2,502.8
3541,119,751,2023-03-17,5,697.07
119,112,514,2023-02-27,-1,857.6
2616,158,781,2023-07-02,4,390.48
4220,128,26,2021-07-03,5,714.31
8515,142,331,2023-12-02,4,638.56
9272,106,71,2024-01-07,5,790.69
329,146,669,2024-01-14,2,56.08
3911,152,395,2022-05-20,1,109.06
4725,127,369,2021-11-02,5,409.93
8213,120,205,2023-04-05,5,809.58
5628,112,466,2023-03-05,2,776.51
3226,123,62,2021-02-28,1,346.29
135,145,323,2023-09-05,3,137.98
7783,155,818,2022-07-08,278,105.96
936,131,639,2022-06-27,1,393.65
8962,101,19,2021-04-24,4,1268.89
11147,107,333,2023-03-14,1,20672.707344382023
8347,157,614,2023-10-09,3,4724.555650245621
3849,112,657,2023-09-09,1,826.18
11994,111,541,2023-09-26,3,812.56
7397,117,295,2022-06-24,2,659.87
4850,143,361,2022-04-02,2,303.65
7315,144,595,04-19-2021,1,408.86
10458,162,51,2023-04-15,5,293.79
5863,162,308,2023-11-05,3,253.02
10220,135,804,2024-01-10,5,640.07
1370,113,214,2023-04-12,3,798.96
6827,123,439,2021-07-13,4,366.49
2221,153,120,2022-01-07,4,38.77
2795,129,665,2023-05-06,3,232.77
5504,111,661,2021-06-04,2,775.46
11232,148,423,2023-11-14,5,240.43
6765,144,67,2021-07-21,5,403.69
8923,107,557,2021-06-14,2,650.9
11013,123,664,2022-09-01,2,314.78
8349,111,159,2023-01-27,1,738.54
1802,129,277,2023-12-26,4,238.67
8486,150,481,2021-06-09,5,102.09
988,154,440,2022-07-20,2,87.6
11501,112,252,2021-12-16,449,711.36
9447,159,179,2023-11-08,1,304.69
5970,109,751,2023-05-21,5,1137.3
4487,159,247,2023-07-03,1,384.43
2041,144,82,2022-04-23,2,457.0
8668,118,559,2023-09-07,4,644.07
8192,153,128,2022-07-20,1,309.3913084293956
1594,113,233,2022-04-10,0,780.93
6007,162,162,2021-10-11,2,272.89
8715,101,119,2023-06-06,4,1187.62
3884,144,211,2023-11-06,5,408.83
10845,146,472,2023-09-24,5,60.14
11399,117,332,2023-08-21,1,577.44
7985,106,811,2023-03-27,5,913.76
1430,136,804,2021-02-03,2,350.03
2554,116,201,2023-02-20,2,838.56
11351,110,263,2022-01-24,5,810.49
8470,119,248,2025-13-45,3,693.27
10416,144,518,2023-04-29,2,390.66
5708,104,523,2023-06-12,2,706.84
305,120,30,2022-04-26,4,821.77
6023,138,414,2021-03-22,812,437.94
9204,156,389,2024-01-10,1,527.73
7632,104,13,2023-09-28,2,692.91
7913,107,650,2023-04-18,5,562.39
5931,144,79,2021-05-06,2,391.54
11881,151,604,2023-10-19,3,181.12
9789,140,237,2021-08-22,5,317.2
3271,157,704,2023-12-04,4,401.2
6262,150,790,2023-09-21,5,67.74
8825,152,613,2021-09-30,5,132.33
3920,112,756,2023-08-29,2,770.26
2069,129,176,2022-12-30,2,248.92
1768,142,395,2022-03-21,1,749.39
3281,161,454,2022-08-20,1,459.22
3731,118,375,2023-06-20,0,-34.148963613316226
10172,122,747,2022-05-20,3,767.46
10546,101,293,2022-10-11,3,1069.06
1031,104,448,2023-04-20,1,713.72
6288,134,780,2021-06-24,2,328.84
9686,142,451,2023-10-29,4,691.47
2657,129,17,2022-10-27,5,243.81
7773,144,595,2022-08-17,4,464.57
5001,133,136,2023-06-19,3,257.65
9762,125,315,2023-04-23,2,343.16
8323,113,639,2021-08-18,5,878.19
12095,109,655,20230131,3,1047.68
11420,156,369,2023-02-26,1,426.6
10976,144,115,2023-09-12,3,460.26
2946,140,354,2023-02-15,4,361.32
6053,143,241,2023-06-09,2,335.32
11235,140,88,2021-07-07,5,353.95
1634,115,349,2022-04-23,4,282.91
8982,136,17,2021-11-21,3,358.11
9758,143,127,2023-03-29,4,305.24
12130,137,142,2023-09-03,2,673.88
883,150,520,2023-12-16,3,71.88
6613,112,715,2025-13-45,1,764.77
1262,116,535,2023-01-06,4,967.57
1543,132,210,2021-09-21,3,371.97
10293,141,102,2023-11-11,1,685.84
10962,143,449,2023-04-18,1,344.36
1277,112,596,2021-08-16,1,789.55
256,148,450,2023-03-06,5,226.6
126,107,734,2022-03-26,4,
1861,148,171,2023-09-29,1,187.1
9983,159,1444,2021-10-27,4,432.73
9171,162,201,2021-10-06,1,293.28
5492,156,95,2023-10-06,4,582.71
10425,111,238,2023-08-04,4,0.0
10244,142,570,2022-02-24,1,731.0
5741,147,816,2023-01-02,5,217.76
3059,158,262,2023-05-03,0,361.86
3134,155,731,2023-03-18,2,138.39
4046,130,817,2021-09-28,1,283.59
10226,134,740,2023-02-05,1,307.28
3738,130,215,2023-11-25,552,257.05
9991,141,319,2021-07-24,3,718.2
3352,140,799,2021-01-05,5,331.79
6882,102,307,2023-07-13,2,1202.29
3796,128,576,2023-01-20,2,606.06
5402,141,720,2023-06-22,1,614.07
598,106,502,2025-13-45,4,895.95
11243,104,592,2023-03-20,2,648.43
3515,104,139,2023-06-10,4,716.71
10552,154,17,2021-12-09,1,68.04
6424,117,171,2023-10-24,2,566.57
2303,116,390,2023-07-25,1,898.86
10105,133,141,2024-01-01,4,276.03
7326,124,64,2023-09-17,2,496.72
6715,9093,59,2023-06-29,5,265.65
4784,150,563,2022-08-31,3,83.91
201,159,473,2023-03-01,1,395.51
3006,141,789,2023-01-17,1,720.2
462,149,784,2022-04-09,2,145.06
6711,124,372,2023-07-02,1,423.97
12020,148,369,2023-01-19,4,231.43
1293,153,1393,2023-09-24,1,50.14
9148,123,484,2023-12-26,4,353.75
9909,124,625,2021-05-01,5,494.85
5789,161,473,2023-02-20,5,475.24
11505,142,719,2023-07-03,2,647.41
9311,125,808,2022-05-03,4,352.54
7933,105,366,2022-06-25,5,1452.26
4977,146,779,2023-08-11,464,61.23
11263,142,247,2022-09-14,5,732.08
6186,149,144,2023-07-28,3,189.3
8448,154,505,2023-01-29,1,64.59
3940,154,195,2022-06-30,4,65.49
5775,110,471,2023-10-23,2,716.42
1614,133,540,2023-12-14,1,265.26
